Rep,Oxygen,Treatment
4879,8.018176,Mangrove
4880,8.068736,Mangrove
4881,8.046848,Mangrove
4882,8.071168,Mangrove
4883,8.015456,Mangrove
4884,8.036992,Mangrove
4885,8.06352,Mangrove
4886,8.050976,Mangrove
4887,8.103136,Mangrove
4888,8.032832,Mangrove
4889,8.04448,Mangrove
4890,8.066304,Mangrove
4891,8.112704,Mangrove
4892,8.069184,Mangrove
4893,8.02736,Mangrove
4894,8.042784,Mangrove
4895,8.066304,Mangrove
4896,8.03408,Mangrove
4897,8.110816,Mangrove
4898,8.02832,Mangrove
4899,8.03392,Mangrove
4900,8.02976,Mangrove
4901,8.065152,Mangrove
4902,7.976256,Mangrove
4903,8.02016,Mangrove
4904,8.008352,Mangrove
4905,8.05552,Mangrove
4906,8.031648,Mangrove
4907,8.096736,Mangrove
4908,8.053984,Mangrove
4909,8.044864,Mangrove
4910,8.056992,Mangrove
4911,8.040416,Mangrove
4912,8.012064,Mangrove
4913,8.111616,Mangrove
4914,8.069664,Mangrove
4915,8.014848,Mangrove
4916,7.992256,Mangrove
4917,8.134048,Mangrove
4918,8.018112,Mangrove
4919,8.051872,Mangrove
4920,8.061472,Mangrove
4921,8.046848,Mangrove
4922,8.056384,Mangrove
4923,8.0304,Mangrove
4924,8.07152,Mangrove
4925,8.100352,Mangrove
4926,8.02864,Mangrove
4927,8.072608,Mangrove
4928,8.037056,Mangrove
4929,8.006848,Mangrove
4930,8.114592,Mangrove
4931,8.094752,Mangrove
4932,7.987584,Mangrove
4933,8.029344,Mangrove
4934,8.08192,Mangrove
4935,8.069056,Mangrove
4936,8.046176,Mangrove
4937,8.125024,Mangrove
4938,8.093024,Mangrove
4939,8.078176,Mangrove
4940,8.039232,Mangrove
4941,8.106496,Mangrove
4942,8.08992,Mangrove
4943,8.080768,Mangrove
4944,8.115104,Mangrove
4945,8.081024,Mangrove
4946,8.08576,Mangrove
4947,8.103232,Mangrove
4948,8.111328,Mangrove
4949,8.102048,Mangrove
4950,8.092288,Mangrove
4951,8.094432,Mangrove
4952,8.106368,Mangrove
4953,8.086816,Mangrove
4954,8.113632,Mangrove
4955,8.127872,Mangrove
4956,8.137312,Mangrove
4957,8.173952,Mangrove
4958,8.1552,Mangrove
4959,8.153888,Mangrove
4960,8.150144,Mangrove
4961,8.179936,Mangrove
4962,8.180896,Mangrove
4963,8.157472,Mangrove
4964,8.210048,Mangrove
4965,8.17888,Mangrove
4966,8.196896,Mangrove
4967,8.205792,Mangrove
4968,8.24944,Mangrove
4969,8.246752,Mangrove
4970,8.258816,Mangrove
4971,8.231104,Mangrove
4972,8.26144,Mangrove
4973,8.301408,Mangrove
4974,8.302464,Mangrove
4975,8.30416,Mangrove
4976,8.299776,Mangrove
4977,8.322496,Mangrove
4978,8.285344,Mangrove
4979,8.28176,Mangrove
4980,8.27568,Mangrove
4981,8.287744,Mangrove
4982,8.274112,Mangrove
4983,8.259264,Mangrove
4984,8.286816,Mangrove
4985,8.295328,Mangrove
4986,8.296192,Mangrove
4987,8.286304,Mangrove
4988,8.2816,Mangrove
4989,8.267968,Mangrove
4990,8.26592,Mangrove
4991,8.282624,Mangrove
4992,8.290368,Mangrove
4993,8.262752,Mangrove
4994,8.274656,Mangrove
4995,8.253024,Mangrove
4996,8.265504,Mangrove
4997,8.27312,Mangrove
4998,8.265152,Mangrove
4999,8.252704,Mangrove
5000,8.263104,Mangrove
5001,8.245696,Mangrove
5002,8.237344,Mangrove
5003,8.237568,Mangrove
5004,8.239296,Mangrove
5005,8.208608,Mangrove
5006,8.21296,Mangrove
5007,8.199392,Mangrove
5008,8.208416,Mangrove
5009,8.209056,Mangrove
5010,8.225088,Mangrove
5011,8.208288,Mangrove
5012,8.187744,Mangrove
5013,8.200896,Mangrove
5014,8.20144,Mangrove
5015,8.2048,Mangrove
5016,8.217952,Mangrove
5017,8.204672,Mangrove
5018,8.22672,Mangrove
5019,8.217472,Mangrove
5020,8.218208,Mangrove
5021,8.226528,Mangrove
5022,8.228192,Mangrove
5023,8.208768,Mangrove
5024,8.213088,Mangrove
5025,8.212384,Mangrove
5026,8.198688,Mangrove
5027,8.203936,Mangrove
5028,8.22096,Mangrove
5029,8.209824,Mangrove
5030,8.2104,Mangrove
5031,8.20112,Mangrove
5032,8.193056,Mangrove
5033,8.205536,Mangrove
5034,8.180608,Mangrove
5035,8.217984,Mangrove
5036,8.198528,Mangrove
5037,8.181728,Mangrove
5038,8.210208,Mangrove
5039,8.201152,Mangrove
5040,8.167136,Mangrove
5041,8.167936,Mangrove
5042,8.166048,Mangrove
5043,8.158912,Mangrove
5044,8.166432,Mangrove
5045,8.157568,Mangrove
5046,8.148864,Mangrove
5047,8.128768,Mangrove
5048,8.127744,Mangrove
5049,8.11856,Mangrove
5050,8.121024,Mangrove
5051,8.124192,Mangrove
5052,8.12416,Mangrove
5053,8.123456,Mangrove
5054,8.089984,Mangrove
5055,8.056416,Mangrove
5056,8.051232,Mangrove
5057,8.086048,Mangrove
5058,8.073376,Mangrove
5059,8.067552,Mangrove
5060,8.076032,Mangrove
5061,8.068192,Mangrove
5062,8.087488,Mangrove
5063,8.044544,Mangrove
5064,8.081312,Mangrove
5065,8.10656,Mangrove
5066,8.084096,Mangrove
5067,8.079648,Mangrove
5068,8.096256,Mangrove
5069,8.07136,Mangrove
5070,8.065184,Mangrove
5071,8.044032,Mangrove
5072,8.059584,Mangrove
5073,8.078016,Mangrove
5074,8.067296,Mangrove
5075,8.106304,Mangrove
5076,8.09472,Mangrove
5077,8.093696,Mangrove
5078,8.07584,Mangrove
5079,8.073888,Mangrove
5080,8.092512,Mangrove
5081,8.052512,Mangrove
5082,8.08352,Mangrove
5083,8.07328,Mangrove
5084,8.104288,Mangrove
5085,8.084256,Mangrove
5086,8.079168,Mangrove
5087,8.078016,Mangrove
5088,8.094432,Mangrove
5089,8.09664,Mangrove
5090,8.083424,Mangrove
5091,8.10224,Mangrove
5092,8.11136,Mangrove
5093,8.113536,Mangrove
5094,8.116384,Mangrove
5095,8.109216,Mangrove
5096,8.117728,Mangrove
5097,8.117376,Mangrove
5098,8.109024,Mangrove
5099,8.122912,Mangrove
5100,8.10992,Mangrove
5101,8.13088,Mangrove
5102,8.104,Mangrove
5103,8.101248,Mangrove
5104,8.105696,Mangrove
5105,8.113984,Mangrove
5106,8.11296,Mangrove
5107,8.132256,Mangrove
5108,8.14304,Mangrove
5109,8.114048,Mangrove
5110,8.131712,Mangrove
5111,8.139136,Mangrove
5112,8.12464,Mangrove
5113,8.128768,Mangrove
5114,8.106176,Mangrove
5115,8.12832,Mangrove
5116,8.114752,Mangrove
5117,8.11472,Mangrove
5118,8.13696,Mangrove
5119,8.141408,Mangrove
5120,8.134432,Mangrove
5121,8.143584,Mangrove
5122,8.13696,Mangrove
5123,8.106368,Mangrove
5124,8.11744,Mangrove
5125,8.143584,Mangrove
5126,8.1464,Mangrove
5127,8.128096,Mangrove
5128,8.135904,Mangrove
5129,8.124,Mangrove
5130,8.149184,Mangrove
5131,8.135872,Mangrove
5132,8.154656,Mangrove
5133,8.154112,Mangrove
5134,8.175808,Mangrove
5135,8.162464,Mangrove
5136,8.172736,Mangrove
5137,8.152224,Mangrove
5138,8.175616,Mangrove
5139,8.160736,Mangrove
5140,8.199872,Mangrove
5141,8.205472,Mangrove
5142,8.231936,Mangrove
5143,8.234304,Mangrove
5144,8.230336,Mangrove
5145,8.237152,Mangrove
5146,8.224512,Mangrove
5147,8.222944,Mangrove
5148,8.238048,Mangrove
5149,8.23744,Mangrove
5150,8.23824,Mangrove
5151,8.242496,Mangrove
5152,8.257536,Mangrove
5153,8.270528,Mangrove
5154,8.241504,Mangrove
5155,8.261408,Mangrove
5156,8.253536,Mangrove
5157,8.24944,Mangrove
5158,8.24304,Mangrove
5159,8.2864,Mangrove
5160,8.296832,Mangrove
5161,8.28608,Mangrove
5162,8.27968,Mangrove
5163,8.274912,Mangrove
5164,8.261856,Mangrove
5165,8.304992,Mangrove
5166,8.277568,Mangrove
5167,8.278112,Mangrove
5168,8.299648,Mangrove
5169,8.287456,Mangrove
5170,8.328768,Mangrove
5171,8.355776,Mangrove
5172,8.315008,Mangrove
5173,8.32176,Mangrove
5174,8.337632,Mangrove
5175,8.321632,Mangrove
5176,8.350816,Mangrove
5177,8.3048,Mangrove
5178,8.295616,Mangrove
5179,8.299008,Mangrove
5180,8.296928,Mangrove
5181,8.294336,Mangrove
5182,8.290688,Mangrove
5183,8.292512,Mangrove
5184,8.296736,Mangrove
5185,8.295808,Mangrove
5186,8.28592,Mangrove
5187,8.285248,Mangrove
5188,8.280864,Mangrove
5189,8.281408,Mangrove
5190,8.27264,Mangrove
5191,8.304608,Mangrove
5192,8.302592,Mangrove
5193,8.280672,Mangrove
5194,8.270176,Mangrove
5195,8.250816,Mangrove
5196,8.260672,Mangrove
5197,8.242336,Mangrove
5198,8.248704,Mangrove
5199,8.238432,Mangrove
5200,8.245888,Mangrove
5201,8.251552,Mangrove
5202,8.24992,Mangrove
5203,8.227744,Mangrove
5204,8.23616,Mangrove
5205,8.253536,Mangrove
5206,8.24752,Mangrove
5207,8.26704,Mangrove
5208,8.258912,Mangrove
5209,8.245696,Mangrove
5210,8.235136,Mangrove
5211,8.253088,Mangrove
5212,8.247616,Mangrove
5213,8.235168,Mangrove
5214,8.239616,Mangrove
5215,8.234496,Mangrove
5216,8.242144,Mangrove
5217,8.270208,Mangrove
5218,8.280704,Mangrove
5219,8.271456,Mangrove
5220,8.262208,Mangrove
5221,8.25136,Mangrove
5222,8.24288,Mangrove
5223,8.24752,Mangrove
5224,8.269184,Mangrove
5225,8.264224,Mangrove
5226,8.232128,Mangrove
5227,8.230144,Mangrove
5228,8.217088,Mangrove
5229,8.219936,Mangrove
5230,8.203296,Mangrove
5231,8.21216,Mangrove
5232,8.20992,Mangrove
5233,8.218048,Mangrove
5234,8.199648,Mangrove
5235,8.209184,Mangrove
5236,8.198656,Mangrove
5237,8.211168,Mangrove
5238,8.187552,Mangrove
5239,8.1992,Mangrove
5240,8.213984,Mangrove
5241,8.211008,Mangrove
5242,8.20912,Mangrove
5243,8.220544,Mangrove
5244,8.210048,Mangrove
5245,8.22064,Mangrove
5246,8.2024,Mangrove
5247,8.240736,Mangrove
5248,8.224448,Mangrove
5249,8.178688,Mangrove
5250,8.167072,Mangrove
5251,8.143808,Mangrove
5252,8.117152,Mangrove
5253,8.11584,Mangrove
5254,8.109536,Mangrove
5255,8.086624,Mangrove
5256,8.08704,Mangrove
5257,8.093472,Mangrove
5258,8.08512,Mangrove
5259,8.099744,Mangrove
5260,8.086656,Mangrove
5261,8.090944,Mangrove
5262,8.095136,Mangrove
5263,8.074272,Mangrove
5264,8.097952,Mangrove
5265,8.081472,Mangrove
5266,8.084448,Mangrove
5267,8.085792,Mangrove
5268,8.07872,Mangrove
5269,8.079712,Mangrove
5270,8.071456,Mangrove
5271,8.0928,Mangrove
5272,8.069472,Mangrove
5273,8.078848,Mangrove
5274,8.071712,Mangrove
5275,8.075616,Mangrove
5276,8.074112,Mangrove
5277,8.077376,Mangrove
5278,8.077984,Mangrove
5279,8.082848,Mangrove
5280,8.091424,Mangrove
5281,8.085696,Mangrove
5282,8.104672,Mangrove
5283,8.081824,Mangrove
5284,8.085664,Mangrove
5285,8.079616,Mangrove
5286,8.095968,Mangrove
5287,8.089696,Mangrove
5288,8.083232,Mangrove
5289,8.084928,Mangrove
5290,8.083168,Mangrove
5291,8.085568,Mangrove
5292,8.087392,Mangrove
5293,8.094656,Mangrove
5294,8.070848,Mangrove
5295,8.08992,Mangrove
5296,8.09376,Mangrove
5297,8.079744,Mangrove
5298,8.098048,Mangrove
5299,8.082496,Mangrove
5300,8.091072,Mangrove
5301,8.09568,Mangrove
5302,8.080864,Mangrove
5303,8.096288,Mangrove
5304,8.087392,Mangrove
5305,8.085408,Mangrove
5306,8.10048,Mangrove
5307,8.095168,Mangrove
5308,8.089728,Mangrove
5309,8.077248,Mangrove
5310,8.10688,Mangrove
5311,8.09984,Mangrove
5312,8.099424,Mangrove
5313,8.101664,Mangrove
5314,8.094304,Mangrove
5315,8.1064,Mangrove
5316,8.102784,Mangrove
5317,8.108128,Mangrove
5318,8.13536,Mangrove
5319,8.125824,Mangrove
5320,8.114208,Mangrove
5321,8.110048,Mangrove
5322,8.118304,Mangrove
5323,8.13632,Mangrove
5324,8.141216,Mangrove
5325,8.133472,Mangrove
5326,8.154848,Mangrove
5327,8.1408,Mangrove
5328,8.164864,Mangrove
5329,8.152992,Mangrove
5330,8.162272,Mangrove
5331,8.186016,Mangrove
5332,8.168832,Mangrove
5333,8.191488,Mangrove
5334,8.181376,Mangrove
5335,8.177664,Mangrove
5336,8.180192,Mangrove
5337,8.193088,Mangrove
5338,8.214304,Mangrove
5339,8.199008,Mangrove
5340,8.205312,Mangrove
5341,8.19904,Mangrove
5342,8.207328,Mangrove
5343,8.202144,Mangrove
5344,8.204512,Mangrove
5345,8.211104,Mangrove
5346,8.209472,Mangrove
5347,8.216192,Mangrove
5348,8.201696,Mangrove
5349,8.190272,Mangrove
5350,8.20384,Mangrove
5351,8.220416,Mangrove
5352,8.207104,Mangrove
5353,8.216704,Mangrove
5354,8.221536,Mangrove
5355,8.217888,Mangrove
5356,8.230624,Mangrove
5357,8.213088,Mangrove
5358,8.21552,Mangrove
5359,8.220128,Mangrove
5360,8.221856,Mangrove
5361,8.21824,Mangrove
5362,8.200928,Mangrove
5363,8.227968,Mangrove
5364,8.235424,Mangrove
5365,8.23952,Mangrove
5366,8.237632,Mangrove
5367,8.256128,Mangrove
5368,8.219264,Mangrove
5369,8.252672,Mangrove
5370,8.255296,Mangrove
5371,8.249728,Mangrove
5372,8.251456,Mangrove
5373,8.241504,Mangrove
5374,8.247968,Mangrove
5375,8.242816,Mangrove
5376,8.251072,Mangrove
5377,8.261856,Mangrove
5378,8.241088,Mangrove
5379,8.243136,Mangrove
5380,8.250976,Mangrove
5381,8.248992,Mangrove
5382,8.239616,Mangrove
5383,8.2448,Mangrove
5384,8.257632,Mangrove
5385,8.25264,Mangrove
5386,8.269248,Mangrove
5387,8.277856,Mangrove
5388,8.25984,Mangrove
5389,8.268064,Mangrove
5390,8.286272,Mangrove
5391,8.287264,Mangrove
5392,8.291872,Mangrove
5393,8.284736,Mangrove
5394,8.290944,Mangrove
5395,8.309216,Mangrove
5396,8.277312,Mangrove
5397,8.289568,Mangrove
5398,8.277312,Mangrove
5399,8.286016,Mangrove
5400,8.27712,Mangrove
5401,8.277312,Mangrove
5402,8.283712,Mangrove
5403,8.29152,Mangrove
5404,8.297376,Mangrove
5405,8.300704,Mangrove
5406,8.308992,Mangrove
5407,8.30192,Mangrove
5408,8.320256,Mangrove
5409,8.32416,Mangrove
5410,8.306528,Mangrove
5411,8.301312,Mangrove
5412,8.303232,Mangrove
5413,8.293408,Mangrove
5414,8.281888,Mangrove
5415,8.294912,Mangrove
5416,8.285408,Mangrove
5417,8.269152,Mangrove
5418,8.271776,Mangrove
5419,8.275296,Mangrove
5420,8.302016,Mangrove
5421,8.304192,Mangrove
5422,6.966912,Mangrove
5423,4.760704,Mangrove
5424,4.73104,Mangrove
5425,4.224,Mangrove
5426,4.236448,Mangrove
5427,4.165856,Mangrove
5428,3.340832,Mangrove
5429,2.930752,Mangrove
5430,2.897824,Mangrove
5431,2.363104,Mangrove
5432,2.426304,Mangrove
5433,2.335616,Mangrove
5434,2.366944,Mangrove
5435,2.404256,Mangrove
5436,1.96464,Mangrove
5437,1.991328,Mangrove
5438,2.146304,Mangrove
5439,2.038688,Mangrove
5440,2.170144,Mangrove
5441,2.293824,Mangrove
5442,2.300256,Mangrove
5443,2.936704,Mangrove
5444,3.116832,Mangrove
5445,3.013824,Mangrove
5446,3.000416,Mangrove
5447,3.0984,Mangrove
5448,3.10912,Mangrove
5449,3.375328,Mangrove
5450,3.47728,Mangrove
5451,3.576928,Mangrove
5452,3.707488,Mangrove
5453,3.852928,Mangrove
5454,3.96064,Mangrove
5455,3.978688,Mangrove
5456,4.226016,Mangrove
5457,4.298432,Mangrove
5458,4.188832,Mangrove
5459,4.099712,Mangrove
5460,4.010208,Mangrove
5461,4.588992,Mangrove
5462,4.43744,Mangrove
5463,4.609408,Mangrove
5464,4.779008,Mangrove
5465,5.05456,Mangrove
5466,5.185696,Mangrove
5467,5.203488,Mangrove
5468,5.165952,Mangrove
5469,5.08576,Mangrove
5470,4.956256,Mangrove
5471,4.47632,Mangrove
5472,4.393472,Mangrove
5473,4.732992,Mangrove
5474,4.069952,Mangrove
5475,4.022432,Mangrove
5476,4.096224,Mangrove
5477,4.127584,Mangrove
5478,4.207552,Mangrove
5479,4.280864,Mangrove
5480,4.333536,Mangrove
5481,4.353408,Mangrove
5482,4.141376,Mangrove
5483,4.587072,Mangrove
5484,4.264672,Mangrove
5485,4.387808,Mangrove
5486,3.998752,Mangrove
5487,4.184896,Mangrove
5488,4.003296,Mangrove
5489,4.10848,Mangrove
5490,4.336032,Mangrove
5491,4.848544,Mangrove
5492,4.917536,Mangrove
5493,5.11056,Mangrove
5494,4.9488,Mangrove
5495,4.977312,Mangrove
5496,5.384672,Mangrove
5497,5.08864,Mangrove
5498,5.274624,Mangrove
5499,5.327936,Mangrove
5500,5.551424,Mangrove
5501,5.365824,Mangrove
5502,5.49504,Mangrove
5503,5.464608,Mangrove
5504,5.445856,Mangrove
5505,5.456032,Mangrove
5506,5.372416,Mangrove
5507,5.505888,Mangrove
5508,5.376512,Mangrove
5509,5.275584,Mangrove
5510,5.290048,Mangrove
5511,5.359584,Mangrove
5512,5.40336,Mangrove
5513,5.261664,Mangrove
5514,5.200992,Mangrove
5515,5.22,Mangrove
5516,5.114528,Mangrove
5517,5.16864,Mangrove
5518,5.119264,Mangrove
5519,5.013024,Mangrove
5520,5.00992,Mangrove
5521,4.994208,Mangrove
5522,5.005024,Mangrove
5523,5.047936,Mangrove
5524,5.145184,Mangrove
5525,5.191744,Mangrove
5526,5.335552,Mangrove
5527,5.300032,Mangrove
5528,5.27728,Mangrove
5529,5.318112,Mangrove
5530,5.26816,Mangrove
5531,5.315904,Mangrove
5532,5.35584,Mangrove
5533,5.388864,Mangrove
5534,5.538144,Mangrove
5535,5.853568,Mangrove
5536,6.083392,Mangrove
5537,5.762368,Mangrove
5538,5.668832,Mangrove
5539,5.637536,Mangrove
5540,5.491648,Mangrove
5541,5.662752,Mangrove
5542,5.558176,Mangrove
5543,5.78624,Mangrove
5544,5.478912,Mangrove
5545,5.541728,Mangrove
5546,5.503392,Mangrove
5547,5.405184,Mangrove
5548,5.55424,Mangrove
5549,5.467136,Mangrove
5550,5.395968,Mangrove
5551,5.473024,Mangrove
5552,5.444224,Mangrove
5553,5.459328,Mangrove
5554,5.504192,Mangrove
5555,5.761248,Mangrove
5556,5.69232,Mangrove
5557,5.675424,Mangrove
5558,5.65024,Mangrove
5559,5.892384,Mangrove
5560,5.832576,Mangrove
5561,5.73456,Mangrove
5562,5.753504,Mangrove
5563,5.70928,Mangrove
5564,5.779168,Mangrove
5565,5.742528,Mangrove
5566,5.70992,Mangrove
5567,5.831072,Mangrove
5568,5.769728,Mangrove
5569,5.726528,Mangrove
5570,5.896096,Mangrove
5571,5.769632,Mangrove
5572,5.720288,Mangrove
5573,5.722784,Mangrove
5574,5.59024,Mangrove
5575,5.614272,Mangrove
5576,5.524768,Mangrove
5577,5.614304,Mangrove
5578,5.571232,Mangrove
5579,5.766848,Mangrove
5580,5.648256,Mangrove
5581,5.733984,Mangrove
5582,5.932032,Mangrove
5583,5.886528,Mangrove
5584,5.936256,Mangrove
5585,5.871488,Mangrove
5586,5.985216,Mangrove
5587,6.016544,Mangrove
5588,5.91776,Mangrove
5589,5.866368,Mangrove
5590,5.809856,Mangrove
5591,5.8544,Mangrove
5592,5.800224,Mangrove
5593,5.924768,Mangrove
5594,5.814912,Mangrove
5595,5.91184,Mangrove
5596,5.887776,Mangrove
5597,5.982048,Mangrove
5598,5.858784,Mangrove
5599,5.86912,Mangrove
5600,5.890016,Mangrove
5601,5.874272,Mangrove
5602,5.872832,Mangrove
5603,5.936,Mangrove
5604,5.872448,Mangrove
5605,5.865984,Mangrove
5606,5.925568,Mangrove
5607,5.97984,Mangrove
5608,5.99328,Mangrove
5609,6.013824,Mangrove
5610,6.13088,Mangrove
5611,6.069696,Mangrove
5612,6.062368,Mangrove
5613,6.127232,Mangrove
5614,6.155008,Mangrove
5615,6.114848,Mangrove
5616,6.175232,Mangrove
5617,6.269408,Mangrove
5618,5.932448,Mangrove
5619,5.852256,Mangrove
5620,5.924704,Mangrove
5621,6.07648,Mangrove
5622,6.060064,Mangrove
5623,6.34224,Mangrove
5624,6.52112,Mangrove
5625,6.022368,Mangrove
5626,5.973024,Mangrove
5627,6.045984,Mangrove
5628,6.612512,Mangrove
5629,5.938208,Mangrove
5630,6.103584,Mangrove
5631,6.25648,Mangrove
5632,6.226176,Mangrove
5633,6.185856,Mangrove
5634,6.429664,Mangrove
5635,6.433536,Mangrove
5636,5.707424,Mangrove
5637,5.856384,Mangrove
5638,6.77072,Mangrove
5639,6.658496,Mangrove
5640,6.802144,Mangrove
5641,6.605312,Mangrove
5642,6.68848,Mangrove
5643,5.870016,Mangrove
5644,5.898464,Mangrove
5645,6.300224,Mangrove
5646,6.550048,Mangrove
5647,6.705536,Mangrove
5648,6.631296,Mangrove
5649,6.772192,Mangrove
5650,6.540992,Mangrove
5651,6.230432,Mangrove
5652,6.562752,Mangrove
5653,6.545184,Mangrove
5654,6.163872,Mangrove
5655,6.154464,Mangrove
5656,6.55328,Mangrove
5657,6.641568,Mangrove
5658,6.799168,Mangrove
5659,6.687104,Mangrove
5660,6.248928,Mangrove
5661,6.51088,Mangrove
5662,6.258592,Mangrove
5663,6.240224,Mangrove
5664,6.357664,Mangrove
5665,6.379456,Mangrove
5666,6.321312,Mangrove
5667,6.739712,Mangrove
5668,6.941792,Mangrove
5669,6.406048,Mangrove
5670,6.49504,Mangrove
5671,6.66144,Mangrove
5672,6.87568,Mangrove
5673,6.362112,Mangrove
5674,6.388736,Mangrove
5675,6.307296,Mangrove
5676,6.4856,Mangrove
5677,6.231648,Mangrove
5678,6.413216,Mangrove
5679,6.465888,Mangrove
5680,6.686112,Mangrove
5681,6.745248,Mangrove
5682,6.688544,Mangrove
5683,6.566816,Mangrove
5684,6.556352,Mangrove
5685,6.51056,Mangrove
5686,6.571808,Mangrove
5687,6.724352,Mangrove
5688,6.484032,Mangrove
5689,6.588448,Mangrove
5690,6.403168,Mangrove
5691,6.833984,Mangrove
5692,6.704704,Mangrove
5693,6.948128,Mangrove
5694,7.069728,Mangrove
5695,6.803904,Mangrove
5696,6.974432,Mangrove
5697,7.038784,Mangrove
5698,6.937312,Mangrove
5699,6.581952,Mangrove
5700,6.2608,Mangrove
5701,6.336896,Mangrove
5702,6.494368,Mangrove
5703,6.608928,Mangrove
5704,6.721152,Mangrove
5705,6.608096,Mangrove
5706,6.44816,Mangrove
5707,6.444288,Mangrove
5708,6.404352,Mangrove
5709,6.532416,Mangrove
5710,6.61984,Mangrove
5711,6.74816,Mangrove
5712,6.560768,Mangrove
5713,7.048576,Mangrove
5714,6.67552,Mangrove
5715,6.514144,Mangrove
5716,6.498048,Mangrove
5717,6.620096,Mangrove
5718,6.631392,Mangrove
5719,6.879776,Mangrove
5720,6.959072,Mangrove
5721,7.132864,Mangrove
5722,7.092032,Mangrove
5723,7.044288,Mangrove
5724,7.161824,Mangrove
5725,6.821696,Mangrove
5726,7.046336,Mangrove
5727,6.947552,Mangrove
5728,7.495424,Mangrove
5729,7.108992,Mangrove
5730,7.031008,Mangrove
5731,6.771328,Mangrove
5732,6.99376,Mangrove
5733,6.83936,Mangrove
5734,7.157952,Mangrove
5735,6.887136,Mangrove
5736,7.033536,Mangrove
5737,7.207104,Mangrove
5738,7.360544,Mangrove
5739,7.582048,Mangrove
5740,7.294496,Mangrove
5741,7.652576,Mangrove
5742,7.290144,Mangrove
5743,7.569088,Mangrove
5744,7.391936,Mangrove
5745,7.435552,Mangrove
5746,7.393344,Mangrove
5747,7.173888,Mangrove
5748,7.376032,Mangrove
5749,7.469504,Mangrove
5750,7.623232,Mangrove
5751,7.579584,Mangrove
5752,7.418784,Mangrove
5753,7.381792,Mangrove
5754,7.619168,Mangrove
5755,7.617504,Mangrove
5756,7.437632,Mangrove
5757,7.485024,Mangrove
5758,7.6968,Mangrove
5759,7.528448,Mangrove
5760,7.735488,Mangrove
5761,7.693504,Mangrove
5762,7.794464,Mangrove
5763,7.910816,Mangrove
5764,7.518848,Mangrove
5765,7.89456,Mangrove
5766,7.804736,Mangrove
5767,8.181056,Mangrove
5768,7.584,Mangrove
5769,7.39968,Mangrove
5770,7.490816,Mangrove
5771,8.016,Mangrove
5772,8.04288,Mangrove
5773,7.853184,Mangrove
5774,7.706368,Mangrove
